ID,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Soil_Type,Horizontal_Distance_To_Fire_Points
9269827338845,3377,335,11,228,42,1490,196,226,169,8776,1999
9270021717879,3189,258,23,190,41,1191,158,246,222,8776,1392
9270458277359,3168,357,4,95,0,700,213,232,157,7201,1129
9271408604676,3191,215,17,234,18,631,202,254,184,7756,2568
9271620560576,3283,61,25,361,95,966,231,179,66,8771,1773
9274886132587,3229,77,23,446,87,1355,241,190,67,7201,5011
9275651479715,3199,349,10,466,52,1104,202,224,160,7202,2497
9276434323942,3286,90,13,127,14,853,239,219,109,7756,760
9278657697985,3201,44,21,443,6,1008,220,188,94,7756,1466
9279952983612,3205,296,27,400,108,330,134,220,221,7201,900
9279960521875,3293,70,19,192,10,2214,237,198,85,8772,4526
9281435099789,3245,77,4,270,41,1061,226,231,141,7756,892
9284487028578,3121,315,12,277,43,216,188,230,182,7201,1318
9286810466996,3252,55,14,300,12,1018,228,210,112,7756,837
9286938892530,3259,328,20,134,27,720,169,213,182,7757,1302
9289837649373,2976,186,13,60,7,600,222,249,158,7202,1167
9291801976576,3414,83,10,324,85,1104,234,223,120,8703,3983
9293252324081,3327,23,16,228,15,1758,209,204,128,7201,4960
9293872741824,3192,62,5,390,32,1340,224,230,142,7202,2239
9294858696435,3189,315,7,0,0,1115,201,234,173,7700,1099
9297943187764,3188,47,18,242,51,1082,223,197,102,7201,5044
9300056309241,3178,328,12,218,-7,1276,190,226,175,7700,721
9300201594768,3244,308,6,342,29,792,204,236,171,8776,960
9300352414281,3102,331,10,108,9,306,197,228,170,7201,2016
9300484411127,3377,313,22,466,159,847,156,217,199,7757,1237
9309168740706,3371,309,20,899,94,1082,162,223,199,7202,845
9316996391192,3183,68,12,218,38,319,232,216,114,7756,2206
9317242796860,3368,154,14,120,13,1697,236,240,130,8771,3262
9317375195288,3111,243,13,67,17,234,194,250,193,7201,2208
9317643964684,3133,131,15,192,28,124,243,231,112,7756,2098
9318266077225,3191,293,23,300,85,268,151,228,215,7201,765
9319130323141,3291,58,19,551,155,1034,230,197,92,7700,5341
9320100868173,3324,322,17,708,144,858,174,221,186,7757,395
9320962583375,3241,165,23,543,150,402,233,240,125,7701,3216
9323215336414,3168,129,10,247,53,277,237,234,127,7756,2226
9328119944314,3146,303,18,256,51,201,168,229,200,7201,853
9328940406449,3390,14,4,768,200,1243,216,231,153,7755,849
9329157336529,3339,126,6,150,21,1556,231,236,137,8771,3324
9333000515733,3413,73,22,371,55,1140,239,191,71,8776,1570
9333340305148,3148,163,11,256,17,430,230,243,144,7202,2703
9335790731522,3151,333,8,361,-26,1003,201,229,168,7700,876
9337742133002,3196,245,12,30,7,1127,196,249,190,8776,1116
9339545818872,3215,137,19,402,125,342,245,230,105,7701,2808
9339618947157,3175,333,9,313,-10,1172,200,229,168,7700,708
9339898672657,3380,171,17,745,219,1464,229,246,142,7755,1053
9340013652973,3105,349,11,240,20,488,200,222,160,7202,819
9340394235147,3300,350,23,108,22,1015,173,196,157,8772,1419
9341537165819,3153,325,25,443,90,382,151,205,190,7201,1655
9344817705200,3381,337,18,659,182,816,177,212,172,7757,677
9349573045546,3313,319,9,785,66,811,197,232,175,7202,1106
9356571877031,3129,323,7,212,-17,696,202,233,170,7202,1209
9356941951279,3174,133,8,0,0,1794,234,236,134,7101,1706
9357017225294,3288,319,22,323,93,511,156,213,194,7757,466
9360795460764,3283,305,16,495,97,671,173,229,196,7757,313
9361523030679,3244,108,19,540,83,1282,249,214,86,7202,1761
9361986125363,3208,145,18,323,63,1170,242,234,115,7757,1885
9365866001532,3271,250,6,600,87,495,206,245,176,7202,1521
9369464102356,3196,290,22,300,90,270,153,231,215,7201,752
9375865304985,3345,147,16,644,173,1556,240,236,121,7757,1087
9380506389085,3228,185,5,451,123,451,221,244,158,7756,644
9381165057360,3195,24,16,247,9,1231,209,203,127,7756,509
9382881951772,3170,25,9,242,25,277,216,221,141,7756,2164
9383799308627,3258,313,22,663,74,725,154,216,199,7202,957
9383978853566,3177,333,5,124,3,666,208,233,164,7201,1048
9384565521493,3186,34,3,270,0,1260,219,232,149,7756,595
9385944341206,3286,303,8,607,87,685,197,236,179,7202,1116
9386287556517,3272,47,9,150,27,858,224,220,130,7756,840
9389918349090,3239,306,8,124,14,566,198,236,178,7101,1260
9391017280273,3158,336,6,210,26,864,207,232,164,7201,1140
9391436979611,3091,338,5,323,6,458,209,233,162,7202,741
9397338702685,3402,58,12,543,-21,2140,228,215,117,8772,2738
9397779553211,3314,309,22,376,122,547,156,220,202,7757,518
9397916445287,3295,6,17,551,159,1101,197,205,142,7700,5310
9398036239633,3249,57,13,300,45,1040,228,213,116,7756,845
9404102064273,3127,101,6,242,16,192,230,232,135,7202,5558
9405636615467,3201,146,2,573,80,589,221,238,153,7756,808
9407437501390,3127,92,7,228,16,212,232,229,129,7202,5541
9408186965723,3456,324,14,824,257,942,184,224,179,8776,997
9410020398956,3183,186,10,0,0,2184,222,247,158,7202,4006
9411490442507,3037,318,14,342,64,457,183,227,184,7201,457
9412746733271,2947,72,5,0,0,330,226,230,138,7202,999
9413650086491,3304,300,22,382,108,513,152,225,210,7757,618
9413744925729,3304,323,14,228,-27,1485,184,225,180,7202,1926
9413891606137,3266,236,23,210,38,511,173,253,210,8776,1279
9418137791851,3292,270,22,480,186,421,157,241,221,7201,841
9418558688082,3192,149,25,95,26,680,243,229,100,4758,2173
9422424804544,3133,291,18,270,96,319,167,234,206,7201,1710
9424116422593,3335,16,4,268,43,1678,216,231,152,7201,3203
9425014729753,3256,316,13,371,64,551,184,228,183,7757,272
9426580036115,3249,1,10,192,50,277,206,221,153,7202,1410
9426634210799,3362,224,21,335,102,2440,187,254,197,7756,3456
9427628371458,3174,55,10,323,19,1190,226,220,127,7202,2296
9428569121836,3262,90,21,192,44,1631,247,201,72,7757,1492
9428831113996,3146,48,13,95,9,1168,224,212,120,7201,4866
9433122702797,3117,358,9,270,32,553,207,224,155,7201,886
9433343652420,3229,305,21,120,41,108,159,224,204,7202,1570
9434218091498,3115,321,9,212,29,150,196,231,175,7202,1237
9435153721938,3235,135,14,295,70,1535,241,233,117,7757,1577
9435322388085,3211,69,16,510,56,1201,235,207,99,7202,1836
9435391562300,3317,91,15,124,-14,2466,242,215,99,8776,4191
9435533550301,3295,105,5,649,54,698,228,234,140,7202,1312
9438816813520,3218,306,29,510,137,446,127,209,215,7201,1266
9440984143910,3026,313,12,297,48,484,187,230,183,7201,437
9445610865099,3362,125,11,90,7,1676,239,232,121,8703,3290
9447139732951,3221,325,9,180,37,108,197,230,172,7202,1650
9449024915289,3196,212,22,150,45,1556,196,254,186,7201,4324
9449044032072,3266,180,22,85,28,2420,222,247,146,7201,3681
9449838806346,3137,279,11,162,14,1209,188,241,193,7700,1449
9450208926915,3275,63,5,0,0,716,225,229,139,7756,854
9451087010436,3278,354,5,446,94,446,212,231,157,7202,1383
9456016121818,3244,151,24,509,151,390,242,231,104,7701,3121
9457723713372,3275,272,7,480,91,402,202,242,179,7202,1499
9458130930642,3272,138,19,426,91,1653,246,229,103,7757,1242
9458327067854,3108,344,12,180,23,474,195,220,164,7202,825
9458540647154,3312,22,15,633,176,1124,210,208,131,7700,5370
9459846741492,3205,99,20,342,73,655,248,208,80,7201,5481
9460026619906,3309,348,17,30,9,1470,186,209,160,7202,1699
9460229050827,3203,97,16,60,0,2315,244,215,95,7202,4124
9462559445380,3169,117,4,30,-5,1584,227,236,143,7101,1781
9464046327971,3145,36,13,108,13,474,219,211,125,7201,5397
9465904513819,3215,300,8,272,32,732,198,237,179,7201,785
9468412813839,3338,345,14,30,9,1425,192,217,163,8771,1651
9470032156647,3296,246,3,638,97,700,213,241,166,7202,1091
9472858029822,3207,355,14,547,46,1360,196,214,155,7202,2396
9474204533717,3483,296,10,741,224,1022,191,237,186,8776,1090
9474340483143,3291,292,12,607,111,750,186,238,191,7757,331
9475601127998,3404,109,10,42,4,1879,238,229,121,8703,3207
9475701078497,2985,324,13,30,15,309,186,225,179,7202,295
9478130975993,3158,284,24,339,112,150,147,232,222,8776,2325
9481089428144,3278,274,21,342,71,577,158,240,218,7757,997
9484515469926,3328,10,8,391,65,997,211,224,149,7202,1323
9485059934734,3375,123,10,446,57,1873,237,233,126,8771,3010
9485538373528,3324,349,14,30,2,1358,193,216,160,8771,1590
9486814531335,3318,193,27,60,13,2568,205,249,162,7757,3572
9488945340701,3357,186,20,765,28,933,219,250,155,7757,4424
9493471796373,3159,57,10,335,23,845,227,219,125,7202,2185
9495107701249,3337,115,10,201,50,895,237,231,123,7756,618
9497277880014,3434,86,10,108,25,1846,234,224,120,8703,3342
9497319776688,3185,315,7,175,0,1307,201,234,172,7756,664
9497685486198,2988,280,8,85,10,384,198,241,183,7202,272
9499344078928,3203,71,14,446,45,1195,235,211,104,7202,1861
9500144377422,3273,308,15,510,92,648,177,229,192,7757,192
9503639855993,3196,319,10,313,36,1384,193,231,177,7202,2131
9505334542895,3110,284,16,212,71,433,174,238,204,7201,1604
9506615989163,3214,296,8,201,32,457,197,238,180,7202,972
9506744037643,3243,53,22,85,0,1864,226,187,84,7201,4642
9508630028834,3371,41,13,300,22,1756,221,210,122,7201,5036
9508803729414,3197,12,18,175,53,691,200,202,135,7202,1915
9510580486275,3166,313,9,0,0,1328,197,234,177,7700,1126
9510962468714,3364,126,13,247,31,984,241,231,117,7756,3807
9511376779786,3057,333,13,90,3,301,191,223,172,7201,691
9512298180834,3188,306,8,60,8,446,198,236,178,7202,1080
9512914018220,3128,171,5,67,-1,418,223,242,154,7101,2624
9512970200317,3170,44,24,480,4,484,218,181,85,7757,1889
9514281727798,3375,115,4,731,46,997,227,236,144,8771,4337
9514484002609,3215,255,5,391,31,454,207,243,174,7202,1008
9515589222350,3102,333,4,0,0,1358,210,234,163,7700,1405
9515611961424,3062,307,11,30,8,256,188,233,185,7202,636
9517469447822,3174,280,23,210,67,150,152,236,221,7201,582
9518435466595,3206,43,8,218,22,190,222,223,136,7202,1230
9518517330899,3244,256,7,450,60,330,204,245,179,7202,1679
9525530065219,3242,291,15,576,58,626,175,236,200,7202,932
9525620451823,3152,143,16,192,74,150,241,235,117,7756,2680
9527266462935,3139,333,10,379,-46,1245,198,228,169,7700,997
9527335431961,3254,211,28,150,23,2271,186,252,187,7201,3760
9527361549258,3352,293,21,849,153,926,157,230,211,7202,876
9527566235413,3276,299,21,319,77,430,156,227,209,7757,646
9527585504323,3384,111,12,0,0,1725,241,227,114,8703,3315
9530080398458,3098,317,11,218,69,636,190,230,180,7201,1121
9530446390874,3313,278,24,540,207,480,149,236,223,7201,908
9531980655405,3157,27,8,256,25,1651,217,222,141,7756,966
9533181895895,3332,262,17,858,148,891,175,246,209,7201,949
9534442222030,3125,313,13,295,47,228,186,230,184,7201,1296
9535002144427,3220,154,14,242,39,1826,236,240,130,7202,1434
9535331204038,3091,330,8,256,6,426,202,231,168,7202,738
9535370378110,3179,264,21,175,39,1195,163,245,218,8776,1398
9535514442578,3368,173,19,42,13,2206,228,246,141,7756,3481
9538491788103,3194,139,23,361,101,272,247,225,93,7701,3037
9539239611974,3269,3,10,443,70,1149,207,221,152,7756,702
9540658909238,3205,269,15,376,57,417,181,244,202,7756,679
9543062973673,3224,24,22,335,88,994,203,187,113,7201,5166
9543783360639,3177,131,15,175,28,964,243,231,112,7202,2130
9546451656393,3306,339,10,124,-25,1473,199,226,166,7202,1812
9546747201955,3136,333,8,404,-49,1120,201,229,168,7202,968
9546911733572,3130,333,8,446,-55,1082,201,229,168,7202,1006
9547694882600,3259,141,18,309,93,845,244,232,110,4758,1991
9548450378726,3276,312,11,564,105,636,190,232,182,7757,484
9548579288685,3296,290,26,382,92,469,140,226,222,7757,769
9550572903250,3123,289,20,240,83,339,161,234,211,7201,1718
9551699198062,3248,238,12,30,13,1124,198,250,189,7202,1816
9564425931543,3429,72,13,270,-19,1676,234,215,111,8703,3532
9566191899508,3138,81,5,162,5,661,226,231,140,6731,2389
9566648673194,3327,298,18,793,50,1003,165,231,204,7202,964
9567562791650,3381,97,17,752,232,1542,245,213,91,8776,1299
9569069083559,3104,322,13,309,14,258,185,226,180,7201,1806
9569884493885,3369,285,13,742,188,914,182,239,197,7757,488
9571103140081,3281,358,13,277,38,1440,200,216,154,7202,1994
9572033373914,3260,143,18,390,79,1616,243,233,112,7757,1253
9573360754414,3181,117,10,60,-10,2228,237,231,124,7202,4142
9577114859646,3257,228,13,268,16,1804,201,251,186,7756,4080
9577297907134,3177,50,8,277,62,335,224,223,133,7756,2314
9577358546623,3154,44,14,604,-11,750,222,209,118,7201,1668
9577591429547,3315,325,21,390,116,573,164,213,186,7757,484
9578200158094,3228,75,16,446,67,1101,238,209,98,7202,1917
9578566857129,3319,86,12,524,124,390,237,221,113,7756,499
9579653074627,3240,104,12,499,108,789,241,224,111,7201,5530
9581581574018,3130,277,8,42,3,1337,199,242,182,8776,1315
9584174400671,3440,298,4,30,-2,1973,210,238,167,8703,3252
9584217251529,3217,309,10,192,34,876,193,234,180,7756,721
9585565579785,3381,127,7,182,26,1761,232,236,136,8771,3195
9586960305474,3317,95,17,153,-19,2448,245,212,90,8776,4221
9588277600006,3323,46,18,402,24,1599,223,198,103,7201,5030
9588798965097,3405,287,18,127,11,2036,168,236,208,7756,3523
9591578444569,3214,8,15,342,77,1128,201,208,143,7201,5101
9592802032101,3339,94,11,134,21,1539,237,224,117,8771,3339
9594343894033,3129,292,21,277,86,85,157,231,212,7201,2374
9595601968381,3171,316,15,60,3,774,180,226,186,7202,2436
9595902064881,3272,105,7,543,14,781,233,231,130,8776,5702
9596846416941,3400,104,6,90,0,1849,230,233,136,8703,3181
9598180595757,3303,321,7,679,56,808,203,234,170,7202,1184
9598190104444,3376,308,8,779,195,953,199,235,176,7755,531
9598200841741,3298,91,18,270,0,2401,245,208,85,7202,3747
9598746805429,3188,337,6,67,3,1584,207,231,164,7756,671
9600306420086,3421,111,15,443,-43,2040,245,222,102,8772,2847
9601335644078,3136,339,8,417,-41,924,203,228,164,7202,966
9602477316717,3138,315,17,268,53,201,173,224,190,7201,1124
9605836876204,3304,357,4,162,-27,1445,213,232,157,7202,1831
9609581375050,3354,202,12,362,-2,1718,214,251,169,8771,3863
9609698684069,3227,117,14,277,46,1747,243,226,109,7757,1383
9609968778870,3203,133,22,382,110,277,249,224,92,7701,3065
9611226113460,3133,2,8,120,0,541,209,225,154,6731,2506
9611766655093,3375,165,7,190,36,1719,226,242,150,8771,3207
9612444985280,2971,310,16,0,0,258,176,228,191,7202,324
9614107709837,3307,124,14,0,0,1706,243,229,113,8771,1860
9614840666282,3338,29,9,210,25,2044,217,221,139,8771,2097
9614936328612,3323,281,1,774,50,918,215,238,161,7202,1031
9615483627982,3313,240,5,765,129,765,210,244,172,7202,1121
9616114743705,3289,146,21,469,124,1710,243,232,106,7757,1376
9616323811103,3211,137,19,382,120,242,246,229,103,7201,3143
9616679974583,3242,4,12,228,43,331,204,216,149,7202,1343
9617767323849,3260,197,24,0,0,2486,206,252,168,7202,3691
9618606627623,3421,105,19,480,-2,2097,249,212,83,8772,2784
9619051780154,3181,316,21,469,110,404,160,217,195,7201,1487
9619451850044,3117,289,12,247,81,532,186,238,193,7201,1434
9620017693531,3368,344,17,618,169,779,184,212,165,7757,641
9620222798236,3433,38,5,234,-15,1718,220,228,144,8703,3494
9621125580164,3128,193,5,0,0,816,219,244,160,7101,2325
9622972904479,3162,16,8,339,34,1710,214,224,147,7756,930
9624161370614,3144,336,9,446,-41,1024,199,227,167,7202,900
9624938022760,3113,355,8,360,28,595,207,225,157,7201,900
9625441444438,3223,108,18,450,91,730,248,216,90,7201,5534
9627478866900,3161,308,24,400,83,335,146,216,207,7201,1316
9627769407119,3271,292,24,313,61,474,145,227,219,7757,886
9627840805629,3409,209,13,212,35,1931,209,252,176,7756,3645
9628028576188,3114,300,20,201,74,331,159,227,206,7201,1822
9629030246359,3181,146,15,256,48,1020,240,237,122,7757,2037
9629458046371,3204,143,22,382,111,301,245,229,100,7701,3027
9631030687810,3328,129,9,361,37,1878,236,235,129,8771,3024
9631245474458,3325,322,9,433,62,977,198,232,173,7202,1291
9631547258022,3325,62,14,390,0,1003,231,211,109,7756,3556
9631595184724,2973,331,10,85,23,395,197,228,170,7201,849
9633282857652,3203,334,14,295,68,607,187,221,172,8772,1800
9633958756630,3240,135,13,339,68,1820,240,234,120,7757,1399
9636105580263,3093,338,5,379,8,510,209,233,162,7201,774
9638469029402,3212,306,9,190,32,470,196,235,179,7202,967
9640558267145,3404,143,10,830,239,1400,235,238,133,7755,1071
9642092641474,3119,320,15,335,55,277,181,225,183,7201,1635
9642988567901,3190,81,9,210,29,1106,232,225,125,7202,2058
9643420101851,3234,275,22,360,128,300,156,239,220,7201,726
9645210517439,3388,121,11,342,49,1852,239,231,121,8771,3059
9646929784044,3251,18,18,323,89,787,202,198,128,8772,1775
9648538037719,3253,225,3,335,63,1632,215,242,165,7757,1294
9649698741423,3352,343,13,564,153,735,193,219,165,7757,577
9650416235452,3344,104,13,120,2,2192,241,223,110,7202,4604
9651020223392,3319,224,17,446,-12,1612,195,254,192,7757,4012
9653732913363,3346,134,15,624,165,1521,242,232,115,7755,1065
9656705205847,3351,340,16,180,2,1939,185,216,168,8772,4903
9657537433859,3194,307,7,488,34,1321,201,236,175,7202,2363
9658421160745,3231,262,5,418,47,295,207,242,173,7202,1841
9661611366438,3199,220,14,30,-1,2109,203,253,184,7202,3967
9661781331861,3147,336,9,384,-30,984,199,227,167,7700,900
9661836739499,3381,178,15,765,206,1443,225,248,150,7755,1025
9661841287015,3133,70,6,175,0,630,227,228,135,6731,2412
9662969316571,3173,309,9,30,7,1290,194,234,180,7700,1124
9664443382478,3264,26,11,384,75,433,215,215,136,7202,1358
9665331913293,3246,16,13,408,80,864,208,213,140,7757,1883
9668878649052,3195,310,8,124,11,309,197,234,177,7202,1124
9669076650703,3207,18,1,85,8,990,218,236,156,8776,1240
9669185551687,3113,320,14,319,50,255,182,225,183,7201,1657
9669579788316,3183,311,10,42,0,850,192,233,181,7201,902
9669583125268,3098,325,11,255,33,192,192,228,175,7201,1682
9671544756268,3319,114,17,495,124,365,247,220,95,7756,457
9674528928736,3272,16,8,297,54,1200,213,223,146,7202,1888
9675452033091,3207,238,8,108,11,997,207,247,178,8776,1256
9681571088393,3225,291,6,474,41,351,203,239,175,7202,1822
9683125073497,3247,242,15,571,49,450,190,251,197,7202,1674
9685341390488,3287,11,18,446,33,1158,198,200,136,7756,626
9686748598651,3369,167,13,95,30,1634,230,244,144,8771,3301
9688404459405,3379,260,11,765,196,953,193,246,192,7755,582
9689602705776,3473,174,5,684,212,1061,223,242,155,8776,1176
9690257212335,3142,34,19,603,-23,540,214,194,109,7757,1761
9691023353351,3329,100,20,726,193,1041,249,208,79,7700,5460
9691513826600,3198,27,9,300,61,1199,217,221,140,7201,5011
9694349453408,3138,317,8,85,6,351,200,233,173,7201,2734
9695325506071,3228,6,11,42,3,1179,207,219,149,7202,1939
9696567683230,3254,22,9,283,55,371,215,221,143,7202,1348
9696894002629,3175,126,8,277,43,532,235,234,131,7202,5523
9698822225339,3220,42,11,612,56,1379,222,215,127,7202,2455
9700014339547,3339,76,14,201,31,1606,237,212,104,7201,3272
9704726561722,3010,257,8,190,45,446,201,245,183,7201,424
9704984180512,3266,302,15,516,84,666,178,232,194,7700,247
9705960211145,3300,302,9,646,116,638,195,236,181,7202,1233
9706465420063,3209,293,10,376,67,365,193,238,185,7745,2003
9706659027993,3374,122,11,466,71,1880,238,232,123,8771,3000
9707726839662,3229,306,10,402,46,819,191,234,183,7202,630
9707894233668,3162,317,15,300,17,268,178,225,186,7756,2101
9708900183755,3170,346,4,90,1,679,212,233,159,7202,1121
9709606365797,3279,145,23,446,114,1711,245,229,100,7757,1387
9710061091206,3178,148,29,335,100,150,244,223,87,7701,3215
9710158898091,3237,275,11,467,39,518,189,243,193,7202,1747
9710309941874,3258,62,25,134,-9,2131,231,179,65,7757,4540
9711013019989,3327,51,17,153,15,1839,226,202,104,7201,4897
9711811483029,3385,96,7,277,46,1786,232,229,129,8771,3126
9713057131528,3111,306,21,201,67,150,159,223,203,7201,1991
9714127878992,3181,299,24,376,88,323,147,224,213,7201,1008
9716208522206,3099,321,9,150,21,95,196,231,175,7202,1332
9717245345728,3192,153,10,201,43,1269,232,241,139,7202,1841
9717355428618,3214,203,17,234,67,1423,209,253,174,7201,4362
9717695999946,3235,270,12,127,19,902,189,244,194,7202,1860
9718888365739,3296,304,24,674,97,771,146,219,210,7201,1082
